fold_type,combination,quantity,feature_mode,macro_equal_group_equal_source_BA,macro_ai_recall,macro_human_recall,macro_recording_weighted_within_experiment_BA,descriptive_mean_single_model_fold_auc,available_held_source_experiments,intended_held_source_experiments,eligible_model_count,omitted_model_count,status
generator_holdout,S+D+P+H+BC,200,values_plus_missing,0.6107527844128081,0.48623879781420765,0.7352667710114085,0.6144535335224883,0.6652026483595279,5,5,25,0,available
generator_holdout,S+D+P+H+BC,all,values_plus_missing,0.6085803376153154,0.480792349726776,0.7363683255038547,0.6140139633249264,0.6649492290621842,5,5,25,0,available
generator_holdout,S+D+P+SC+BC,25,values_plus_missing,0.5996338693573793,0.4970027322404372,0.7022650064743214,0.6071552122740647,0.6335605573237106,5,5,25,0,available
generator_holdout,S+D+P+SC+BC,50,values_plus_missing,0.5853387083411535,0.44746721311475407,0.723210203567553,0.5919427411727616,0.6119969404675589,5,5,25,0,available
generator_holdout,S+D+P+SC+BC,100,values_plus_missing,0.5914926633783384,0.45569945355191255,0.7272858732047641,0.5956982844682639,0.6231756801154463,5,5,25,0,available
generator_holdout,S+D+P+SC+BC,200,values_plus_missing,0.5904678854174901,0.45481366120218575,0.7261221096327942,0.592671253678016,0.6212763476296004,5,5,25,0,available
generator_holdout,S+D+P+SC+BC,all,values_plus_missing,0.5936991145722578,0.45876010928961747,0.7286381198548981,0.5963872661832703,0.6219358847360629,5,5,25,0,available
generator_holdout,S+D+F+H+SC,25,values_plus_missing,0.5973417626900035,0.4635562841530055,0.7311272412270015,0.5974632382303489,0.6130785076541798,5,5,25,0,available
generator_holdout,S+D+F+H+SC,50,values_plus_missing,0.5824719095769794,0.4114065573770492,0.7535372617769095,0.5815446248423708,0.5930859040689928,5,5,25,0,available
generator_holdout,S+D+F+H+SC,100,values_plus_missing,0.5847223198936362,0.4211639344262295,0.748280705361043,0.5858824479823455,0.5972236309097758,5,5,25,0,available
generator_holdout,S+D+F+H+SC,200,values_plus_missing,0.5894951106370936,0.43464972677595626,0.7443404944982308,0.590702267234132,0.6040048942759042,5,5,25,0,available
generator_holdout,S+D+F+H+SC,all,values_plus_missing,0.5889583675164005,0.4372426229508196,0.7406741120819814,0.5906165037831022,0.603686405479536,5,5,25,0,available
generator_holdout,S+D+F+H+BC,25,values_plus_missing,0.6185267437330086,0.47467759562841527,0.7623758918376019,0.609754663198823,0.6447620006608813,5,5,25,0,available
generator_holdout,S+D+F+H+BC,50,values_plus_missing,0.6115215353228611,0.4515814207650273,0.7714616498806951,0.6075214796132828,0.6341046951002387,5,5,25,0,available
generator_holdout,S+D+F+H+BC,100,values_plus_missing,0.6110957534414184,0.461731693989071,0.7604598128937659,0.6110341162253048,0.6417941801577517,5,5,25,0,available
generator_holdout,S+D+F+H+BC,200,values_plus_missing,0.6177874852744762,0.4764032786885246,0.7591716918604281,0.6145838508827237,0.6464525948036142,5,5,25,0,available
generator_holdout,S+D+F+H+BC,all,values_plus_missing,0.613119068837449,0.47200327868852454,0.7542348589863735,0.6106410624211854,0.6468952017326909,5,5,25,0,available
generator_holdout,S+D+F+SC+BC,25,values_plus_missing,0.6132366463919853,0.4805530054644809,0.7459202873194897,0.6078245796553174,0.626711475259835,5,5,25,0,available
generator_holdout,S+D+F+SC+BC,50,values_plus_missing,0.5885193622369395,0.4197530054644809,0.757285719009398,0.5841553488860866,0.5990005456855305,5,5,25,0,available
generator_holdout,S+D+F+SC+BC,100,values_plus_missing,0.5874135503576767,0.41777814207650277,0.7570489586388509,0.5821462825767129,0.5977826145307266,5,5,25,0,available
generator_holdout,S+D+F+SC+BC,200,values_plus_missing,0.5915145448739574,0.4288103825136612,0.7542187072342534,0.5850782681799075,0.6012674406966328,5,5,25,0,available
generator_holdout,S+D+F+SC+BC,all,values_plus_missing,0.5948677558374019,0.4384103825136612,0.7513251291611425,0.5886162489491383,0.60203780933873,5,5,25,0,available
generator_holdout,S+D+H+SC+BC,25,values_plus_missing,0.5895134488916887,0.47807431693989066,0.7009525808434868,0.6000347546237915,0.6246908507256168,5,5,25,0,available
generator_holdout,S+D+H+SC+BC,50,values_plus_missing,0.5763687085356383,0.4421601092896175,0.7105773077816591,0.5862843815678856,0.6058986068709717,5,5,25,0,available
generator_holdout,S+D+H+SC+BC,100,values_plus_missing,0.5875621163287736,0.4601530054644809,0.7149712271930665,0.595521214270702,0.620290856557051,5,5,25,0,available
generator_holdout,S+D+H+SC+BC,200,values_plus_missing,0.5820601895274382,0.44907814207650276,0.7150422369783739,0.588841955653636,0.6163174436694332,5,5,25,0,available
generator_holdout,S+D+H+SC+BC,all,values_plus_missing,0.5830175746842323,0.4413781420765027,0.7246570072919619,0.5872756094997899,0.6101707207882509,5,5,25,0,available
generator_holdout,S+R+P+F+H,25,values_plus_missing,0.6342470427588147,0.512867213114754,0.7556268724028754,0.6172509142496848,0.6544456541875059,5,5,25,0,available
generator_holdout,S+R+P+F+H,50,values_plus_missing,0.6183831977316374,0.48077814207650277,0.7559882533867721,0.604691955653636,0.6478110740724571,5,5,25,0,available
generator_holdout,S+R+P+F+H,100,values_plus_missing,0.6224076193649206,0.48764972677595625,0.7571655119538849,0.6087888056956705,0.6559863157999284,5,5,25,0,available
generator_holdout,S+R+P+F+H,200,values_plus_missing,0.6333605293872939,0.5011890710382514,0.7655319877363366,0.6204262662883565,0.6710401420917141,5,5,25,0,available
generator_holdout,S+R+P+F+H,all,values_plus_missing,0.6386255544526765,0.5067426229508196,0.7705084859545335,0.6225419845523329,0.675790062215034,5,5,25,0,available
generator_holdout,S+R+P+F+SC,25,values_plus_missing,0.6140986156553806,0.49764590163934425,0.730551329671417,0.6027892969735184,0.6267739961401574,5,5,25,0,available
generator_holdout,S+R+P+F+SC,50,values_plus_missing,0.5963011413669913,0.44535683060109293,0.74724545213289,0.5858995691467003,0.6089218513191745,5,5,25,0,available
generator_holdout,S+R+P+F+SC,100,values_plus_missing,0.5934694522226722,0.4445426229508197,0.7423962814945249,0.5812256383984867,0.6119727643381538,5,5,25,0,available
generator_holdout,S+R+P+F+SC,200,values_plus_missing,0.6036040280502616,0.45660327868852457,0.7506047774119986,0.5903809662673393,0.626155975735938,5,5,25,0,available
generator_holdout,S+R+P+F+SC,all,values_plus_missing,0.6063623569308099,0.46367103825136613,0.7490536756102535,0.5924124422026062,0.629103228561692,5,5,25,0,available
generator_holdout,S+R+P+F+BC,25,values_plus_missing,0.6333502445518157,0.5066601092896175,0.7600403798140137,0.6156497661832703,0.6520749070791879,5,5,25,0,available
generator_holdout,S+R+P+F+BC,50,values_plus_missing,0.61847971910529,0.4781710382513661,0.7587883999592137,0.6053715768179908,0.6467932067686327,5,5,25,0,available
generator_holdout,S+R+P+F+BC,100,values_plus_missing,0.6238404649653753,0.4808497267759563,0.7668312031547944,0.6053287095418243,0.6484118161125556,5,5,25,0,available
generator_holdout,S+R+P+F+BC,200,values_plus_missing,0.6321647266754086,0.49178907103825137,0.7725403823125658,0.6138632855191257,0.6598601226613294,5,5,25,0,available
generator_holdout,S+R+P+F+BC,all,values_plus_missing,0.6358011019441472,0.5013497267759564,0.770252477112338,0.6164801518495165,0.6667601404728698,5,5,25,0,available
generator_holdout,S+R+P+H+SC,25,values_plus_missing,0.6010481317852178,0.5173174863387978,0.6847787772316377,0.6088390316309373,0.6513016806025612,5,5,25,0,available
generator_holdout,S+R+P+H+SC,50,values_plus_missing,0.5775841722831331,0.45456393442622944,0.7006044101400366,0.5822098518284993,0.6276786969164517,5,5,25,0,available
